Latitude,Longitude,Is in final publication?
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.6436,-82.3549
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.5889,-82.3058
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7294,-82.4414
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
29.7524,-82.2184
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
30.4312,-83.8897
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.7504,-85.6247
33.4386876,-88.7943232
33.4386876,-88.7943232
33.4386876,-88.7943232
33.4386876,-88.7943232
33.4386876,-88.7943232
33.4386876,-88.7943232
33.4386876,-88.7943232
33.4386876,-88.7943232
33.4386876,-88.7943232
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
33.4386,-88.7943
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
29.8823,-81.2777
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.7782,-82.4057
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
28.9025,-82.5926
